deprive	maximize	None
manage	manager	-3.485383120399388
death	deathless	-3.5737765925891556
restore	starve	None
standardize	occupy	None
deprive	deprivation	None
deprive	deprivation	None
foreign	foreignness	-4.948553533831624
allege	minimize	None
accuse	derive	None
critical	critically	-2.3268398562528305
consult	configure	None
perspire	compile	None
oblige	obligation	-1.1673222866507378
authorize	occupy	-2.9189488442105045
inspire	inspiration	-3.4101770338416983
follow	follower	-6.038531082114924
organize	reorganize	-2.524355884699753
standardize	standardization	-2.0090639349068464
compute	minimize	-3.0669677151142176
perspire	specialize	None
mourn	mourner	-1.0711420648288197
globalize	inspire	None
authorize	compile	-2.7789472378309608
maximize	maximization	-1.971301551009425
write	rewrite	-2.7023789895651538
condense	condensation	1.2764791744449933
restore	colonize	-4.523818084102392
develop	development	-2.6584626348940854
globalize	stabilize	None
examine	reexamine	-1.7986988375429362
visualize	visualization	-1.083897661969699
declare	minimize	None
consult	configure	None
intended	unintended	-1.6810007496382526
civilize	civilization	-0.3886065800015255
standardize	install	None
admire	optimize	None
privatize	privatization	-0.06443557823156607
specified	unspecified	-1.6614340957857878
expire	observe	None
expire	improvize	None
believe	believer	-3.699036195959009
prepare	preparation	-3.0794163859704566
restore	minimize	-4.336077147585701
globalize	illumine	None
characterize	characterization	-3.7364864542970735
degrade	standardize	None
allege	continue	None
carbon	carbonless	-1.3724686964331823
creative	creatively	-2.9317090840782214
maximize	maximization	-1.971301551009425
perspire	compile	None
perspire	compile	None
passion	passionless	-3.3123120460970643
organize	organization	-2.170878564161777
restore	customize	-3.862830419966021
expire	minimize	None
stocked	overstocked	None
globalize	colonize	None
continue	continuation	-4.980457025750144
organize	realize	-3.8797030358215765
accuse	realize	-3.5616467149512547
afford	affordable	-2.895916474536195
characterize	optimize	-1.2965073491529389
organize	organization	-2.170878564161777
standardize	improvize	None
declare	optimize	None
condense	condensation	1.2764791744449933
stated	overstated	-5.060875692901155
imagine	imagination	-3.5050710832964516
aspire	customize	None
observe	stabilize	None
wit	witless	-2.483812491225207
standardize	standardization	-2.0090639349068464
restore	install	-3.0355913605588256
slay	slayer	None
organize	minimize	-4.002553082913519
enjoy	enjoyment	-2.5086098744685437
aspire	compile	None
authorize	authorization	-2.202862881152015
declare	install	-4.553874478662259
inspire	inspiration	-3.4101770338416983
authorize	reorganize	None
recognize	recognizable	-5.852930368997124
admire	compile	None
stocked	overstocked	None
perspire	condense	None
accuse	accusation	-2.222297956666676
visualize	improvize	None
modernize	install	-3.972742841307595
civilize	specialize	None
inspire	inspiration	-3.4101770338416983
vary	variable	-3.3134507162038296
admire	admiration	-2.6710148597827583
declare	maximize	-4.4156449892795875
regional	regionally	-3.344298023463978
compute	compile	-2.47665581303777
prepare	install	-3.9832322769716964
immediate	immediately	-3.3569655688579685
specialize	specialization	-1.5130739774618893
characterize	derive	-3.897249297809963
deprive	observe	None
accept	acceptable	-3.2599702515301767
install	installation	-1.2239952694067882
visualize	observe	-1.749751970874966
globalize	improvize	None
engage	engagement	-3.219048722436221
declare	declaration	-2.2175096674748636
consult	inspire	None
learn	learning	-2.041294352577625
continuing	relating	-4.499873353324594
providing	provided	-3.5918728887988487
establishing	receiving	-4.715805947250654
introducing	hearing	-4.474384845875752
introducing	deciding	None
receive	receives	-3.358987418683018
replacing	replaced	-2.724578311690009
agreeing	remaining	-3.134482499795328
creates	created	-4.099750765138919
replacing	containing	-3.8714467940781607
involving	involved	-3.190256881621234
performing	performs	-3.1927234800995143
teaching	taught	-1.136651446414353
spending	sending	-4.828123675903073
failing	requiring	-3.501982650949536
following	improving	-5.434767279544584
establishing	established	-3.957989384820973
cheap	cheaper	-1.8251436983733342
adding	representing	-4.478992302448528
involving	describing	-4.462379915655195
marrying	married	-2.668953703625646
continuing	representing	-5.799676592971851
costly	costliest	-3.229590028501712
adding	applying	-3.983932405859214
tell	told	-2.707993066075586
managing	telling	-4.714117138784771
asking	asked	-3.261869396106925
spending	telling	-4.101178036940695
discovering	discovers	-3.9877406243397777
uniting	sending	None
receiving	received	-3.1634566128820656
energy	energies	-1.8427763916499558
publishing	requiring	-6.807620564467778
asking	asked	-3.261869396106925
managing	performing	-3.1601917505882238
reducing	existing	-2.7437653644243265
establishing	established	-3.957989384820973
creating	improving	-2.6952931584566158
agency	agencies	-1.7336130325970371
appearing	losing	-3.4995982922672373
teaching	describing	-5.538875616639402
create	creates	-3.404010032699206
representing	represented	-3.0815959593222724
becoming	receiving	-4.223794955974399
marry	married	-2.2918239117018455
continuing	continued	-3.4239223482492536
operating	requiring	-3.6273339561291507
rude	ruder	-0.8659933846477378
sending	sent	-3.1137751312027544
spending	announcing	-7.0448406146625535
involving	considering	-4.729448770195522
becoming	deciding	-4.515851742150207
establishing	established	-3.957989384820973
creating	announcing	-7.028516590669671
wife	wives	-2.5837427382810203
becoming	representing	-5.110536592557588
reducing	representing	None
song	songs	-1.8399016674605795
creating	created	-3.5663868573227555
appearing	appeared	-3.1301865473120047
adding	losing	-4.141212563764923
continuing	sending	-6.192942986545236
involve	involving	-2.59282458769234
spending	announcing	-7.0448406146625535
appointing	appointed	-2.5796880376734546
hear	heard	-2.2184780873709977
establishing	hearing	-5.742584708542998
year	years	-2.755895520066989
appearing	hearing	-3.819815837433526
adding	added	-3.2654211228601118
locating	losing	None
happens	happened	-2.8828749146680246
establishing	considering	-5.799230423487344
agreeing	sending	-3.7047137295813943
following	followed	-4.093956763284617
attending	relating	-7.09259297686663
teaching	hearing	-4.6584717967899225
dense	densest	-1.5802370891908626
marrying	married	-2.668953703625646
suffering	telling	-4.382947764010928
introducing	announcing	-3.332830158076988
proposing	proposed	-3.167901921354137
science	sciences	-1.4828005605373589
life	lives	-1.5176357401508254
understanding	requiring	-4.733649664366199
appearing	relating	-4.818502800759033
involving	involved	-3.190256881621234
appearing	considering	-6.787656658287602
nice	nicer	-2.2970528749573127
operating	considering	-5.457660011190716
remaining	remained	-2.8990238397802828
uniting	requiring	None
including	included	-4.327185460576154
appearing	losing	-3.4995982922672373
consider	considered	-3.4861680325155207
teaching	providing	-3.089238633014345
expecting	expected	-3.6688641345928
reducing	publishing	-4.17307722139256
theory	theories	-0.8744565524982615
consider	considered	-3.4861680325155207
considering	considered	-3.4699051907251777
introducing	providing	-3.414021747704583
following	requiring	-5.431051718515882
considering	considered	-3.4699051907251777
creating	receiving	-4.956018270693041
involving	hearing	-3.9335690237247496
sends	sent	-4.112693784070035
replacing	sending	-4.542579776132106
managing	applying	-3.917554309974946
technology	technologies	-1.7109920348357408
telling	told	-2.654601784871529
uniting	representing	-2.138951436037019
replacing	replaced	-2.724578311690009
managing	sending	-4.426868911014606
area	areas	-2.4894250971487786
asking	asks	-3.2558078652126836
expecting	applying	None
proposing	proposed	-3.167901921354137
spending	deciding	-4.254169310511679
introducing	introduced	-3.5564962107924174
product	products	-0.9345337713196417
appearing	proposing	None
becoming	considering	-6.161980182058861
teaching	describing	-5.538875616639402
friend	friends	-3.042701968730536
becoming	describing	-6.297962239844412
telling	told	-2.654601784871529
continuing	applying	-5.564330362003967
uniting	losing	None
include	included	-3.9692509219860423
involving	involved	-3.190256881621234
marrying	married	-2.668953703625646
solution	solutions	-1.1359667517747039
replacing	representing	-4.614050916671067
appearing	asking	-4.589268573516739
adding	added	-3.2654211228601118
creating	marrying	-5.631868791348578
thanking	thanks	-1.7117172522502262
uniting	announcing	None
teaching	deciding	-5.583671975938897
describing	described	-3.4242407085610025
suffering	appointing	None
achieve	achieved	-2.9871871116639137
continuing	sending	-6.192942986545236
establishing	receiving	-4.715805947250654
advertising	advertises	-1.7527873077088796
appointing	appointed	-2.5796880376734546
opportunity	opportunities	-3.5248890543700875
publishing	describing	-3.6100035806442397
deciding	decided	-3.488599110175669
asking	failing	-4.37557750829334
operating	operated	-2.827646288860198
establishing	marrying	-5.149472194094564
creating	representing	-4.671098811507765
strict	strictest	-3.8644324178861353
continuing	describing	-6.632896772125604
establishing	established	-3.957989384820973
creating	considering	-5.383729259309059
asks	asked	-4.163030677202554
teaching	proposing	-4.732507130802965
understanding	understands	-3.2192499172310667
appearing	remaining	-4.339746469220534
marrying	married	-2.668953703625646
introducing	introduced	-3.5564962107924174
adding	losing	-4.141212563764923
uniting	announcing	None
accept	accepts	-3.0495076917912534
losing	lost	-2.5046111828746596
understanding	providing	-2.773815688341673
following	including	-3.7382381759840415
believe	believing	-3.2404505812717317
establishing	marrying	-5.149472194094564
following	requiring	-5.431051718515882
merry	merrier	None
failing	failed	-3.473408487684778
teaching	agreeing	-6.085772298286689
appointing	appointed	-2.5796880376734546
angry	angriest	None
managing	marrying	-4.798977318272653
enjoy	learn	-2.3571687297802275
involve	involving	-2.59282458769234
add	spend	-5.330808153378025
receiving	receives	-3.31562484230292
avoid	improve	-3.560796791846063
attend	attending	-3.5368028864816234
encourage	include	-3.792814946368105
continue	continues	-3.8778958484008537
manage	spend	-3.35013688987565
manage	achieve	-1.7442600889394246
month	months	-1.9701998487249501
promote	promoting	-3.5469031715954347
remember	perform	-3.076299104267657
reduce	ask	-4.910475336567405
improve	improves	-3.597974634071333
receive	receiving	-3.013051979743471
reducing	reduced	-2.3121899314430414
teach	teaching	-2.2962903772740755
attend	learn	-2.4599260489692045
reduce	spend	-3.4483339722674744
suggests	suggested	-4.9823502897015155
receive	ask	-3.9811528336062443
reduce	provide	-2.256478045265017
protect	protecting	-3.1397420928678073
believe	believing	-3.2404505812717317
majority	majorities	-3.178931372900234
seem	promote	-3.12867926652025
operate	perform	-3.538203736719128
tell	telling	-2.8502669152157987
seem	follow	-1.532779272816899
remember	lose	-4.62467342354174
establishing	established	-3.957989384820973
avoid	contain	-4.370955311654784
enjoy	enjoying	-3.1918305184138434
allow	allows	-4.005862219589348
manage	include	-3.980182991691836
operate	operates	-3.6722688084627535
expect	ensure	-4.959308125184522
believe	ask	-3.68260417057391
promote	promoting	-3.5469031715954347
require	follow	-2.6484317242167155
angry	angriest	None
allow	perform	-1.8307512068114737
represent	representing	-3.5713540601057456
huge	hugest	None
achieve	achieving	-3.5367406546504014
refer	appear	-5.436113961797799
remain	involve	-5.204713759493223
identify	identifying	-2.6172848950065366
cute	cutest	None
become	improve	-5.341726935351617
operate	lose	-6.381474067639425
lengthy	lengthier	None
seem	perform	-3.1618339060671055
believe	represent	-2.9007964713496834
encourage	encouraging	-3.5973566052251686
ask	asking	-3.030203091582341
continue	continues	-3.8778958484008537
maintain	consider	-4.2004565627561306
remain	involve	-5.204713759493223
user	users	-0.669152534891776
involve	involving	-2.59282458769234
allow	provide	-2.5986240285139384
remember	follow	-3.3149139593898815
remember	remembering	-2.6171186484593796
refer	ensure	-7.911617585993524
receive	learn	-3.8346787419840163
lucky	luckier	None
encourage	promote	-0.3436551068871833
encourage	promote	-0.3436551068871833
involve	involving	-2.59282458769234
weird	weirder	-0.48183835308337536
add	adds	-2.9346141961488854
enjoy	lose	-5.398710624927573
maintain	apply	-3.9067163111770533
receive	receiving	-3.013051979743471
receive	lose	-3.7931869633838513
law	laws	-1.740317542312349
operate	operating	-2.5382036168966824
avoid	involve	-4.059176376943946
expect	establish	-4.448570620100838
lose	losing	-2.474614156776954
event	events	-2.133943582352509
teach	provide	-2.7733592719272853
sit	happen	-3.945418094304706
consider	considers	-3.548034472960984
require	requiring	-3.239069349188116
operate	include	-3.4430116355430576
attend	contain	None
manage	managed	-3.7631774262515667
reduce	involve	-5.2550941730997085
identify	identifying	-2.6172848950065366
protect	exist	-5.123105928507427
huge	hugest	None
believe	believing	-3.2404505812717317
expect	happen	-1.1756699481646244
dense	denser	-1.045237171323883
believe	tell	-3.031901871496709
seem	follow	-1.532779272816899
ask	asking	-3.030203091582341
require	happen	-4.60784062418028
achieve	achieving	-3.5367406546504014
sit	provide	-4.0996200258580755
attend	attended	-3.52953070379671
develops	developed	-3.818650284769415
follow	following	-3.083881292492699
maintain	promote	-2.109203423096093
sit	lose	-4.7420392312909145
become	exist	-5.847675650888799
failing	failed	-3.473408487684778
maintain	maintaining	-3.5414027106986485
remain	ask	-5.58903121137245
wife	wives	-2.5837427382810203
understand	exist	-3.8096010634368556
improve	improving	-2.4031692904919404
seem	appear	-1.7151468153435754
continue	continuing	-3.9467764255116635
identify	identifies	-4.025256855265334
sit	tell	-2.35876542523153
enjoy	follow	-4.605611051007181
happen	happening	-2.1798997250941707
life	lives	-1.5176357401508254
avoid	involve	-4.059176376943946
remain	reduce	-4.663064362291069
angry	angriest	None
maintain	contain	-4.121128979453671
remember	remembering	-2.6171186484593796
encourage	learn	-1.4420917876989225
maintain	prevent	-2.3515113278375996
maintain	establish	-3.4431197555514004
refers	referred	-4.55076992290422
improve	improving	-2.4031692904919404
refer	expect	-6.705346782091526
tell	telling	-2.8502669152157987
thing	things	-2.1016094686397677
receive	represent	-4.613550826949063
remain	learn	-4.529164876003719
ask	asking	-3.030203091582341
refer	exist	-4.974612823030755
include	included	-3.9692509219860423
angry	angriest	None
refer	continue	-7.1657384919536105
remain	remaining	-3.635708700369459
add	ask	-4.876991690905995
require	improve	-3.58466383999267
continues	continued	-4.948504798186021
represent	representing	-3.5713540601057456
add	ensure	-3.422751746592011
believe	improve	-3.596981227175548
occurs	occurred	-4.153223004618945
receive	receiving	-3.013051979743471
remain	consider	-4.9216550864817785
seem	involve	-1.8794338352857183
promote	promoting	-3.5469031715954347
seem	happen	-2.3452810927210606
announce	announced	-3.4467088792449228
remain	follow	-4.803770207091021
receive	prevent	-4.533087949755493
weird	weirdest	None
spend	spending	-3.8125673178203217
sit	sitting	-2.2031955285946956
remain	consider	-4.9216550864817785
receive	ensure	-4.0394185615501685
sad	saddest	-2.020001969964655
identify	achieve	-3.619149092158143
appear	appearing	-3.4954399048942277
attend	perform	-3.423782154569299
able	ablest	None
tricky	trickier	None
maintain	promote	-2.109203423096093
add	exist	-4.3925206331712445
become	becoming	-3.914009525599684
identify	protect	-1.8457434329185902
strict	strictest	-3.8644324178861353
achieve	achieving	-3.5367406546504014
operate	promote	-3.807946610038038
manage	managing	-3.5351334030994765
remains	remained	-4.721163407954706
sit	ensure	-4.75222123795198
attend	consider	-4.603040214523323
deem	submit	None
enhance	enhancement	-3.2785420119878363
send	resend	-1.8679147881065845
arrange	investigate	-4.082109879587809
commend	submit	None
satisfactory	unsatisfactory	0.16382890414436604
install	reinstall	-2.8256703021055363
adjust	investigate	None
send	consider	-5.545783572178729
invest	reinvest	-3.41721869904473
develop	unite	-4.183959938527717
assign	assignment	-1.6806414170035657
international	internationally	-3.1053681659051033
configure	reconfigure	1.22275296326844
write	integrate	-4.8393379366878095
invest	appear	-4.5365385704181005
submit	resubmit	None
write	learn	-3.223866528839187
marry	integrate	None
hot	hotness	None
adjust	install	-3.6562069288253785
assess	generate	-4.280833378409522
publish	republish	-1.574599791606878
massive	massiveness	None
similar	similarly	-3.5162197485291915
assign	install	None
connect	assure	-5.112988376125654
locate	relocate	-2.8545969943946847
cognize	recognize	None
adjust	confirm	-3.3094922623936545
interpret	consider	-3.6807403206548472
prefer	preferable	None
biased	unbiased	0.9870473231897673
adjust	apply	-2.8032148171034823
connect	apply	-6.490226807024883
assure	reassure	None
decorate	install	-3.438062840846284
adjust	readjust	None
publish	install	None
lose	loser	-2.9094507467461637
organize	reorganize	-2.524355884699753
thought	thoughtless	-3.9089677461743833
solve	confirm	None
connect	appoint	None
evaluate	install	None
assure	reassure	None
define	tell	-5.526039186010998
protect	protectable	-2.9598619204922554
send	consider	-5.545783572178729
equip	equipment	-0.9075545034988797
send	cognize	None
deem	redeem	None
fulfill	fulfillment	-3.8441958244011007
emerge	reemerge	None
introduce	investigate	-5.917629415726552
assign	submit	-3.601216270318776
ambitious	overambitious	-2.025000026563647
tell	retell	-2.1493832825337056
write	apply	-4.630233242590923
create	grow	-3.670792887750687
send	assure	-4.509368542376232
create	recreate	-3.423055499596255
invest	distribute	-4.718672863193643
listen	listener	-2.5515672870033574
establish	reestablish	-4.735764825878066
arrange	generate	None
marry	consider	-4.614987679958265
distinct	distinctness	-4.562693748522519
connect	negotiate	-4.86018989701717
examine	examiner	-4.201849470401765
commend	recommend	-0.20676495123996813
connect	examine	None
acquire	reacquire	-3.9136239311510486
according	accordingly	-6.084701156481061
adjust	appear	-3.8543098318850184
write	occur	-5.088177619223052
solve	distribute	-5.688665164764845
execute	executable	-1.2226429403690033
unite	reunite	-3.7601686472106755
evaluate	tell	-6.00357025731391
develop	negotiate	-5.484948036409383
organize	configure	None
assign	reassign	0.648538336254725
ambitious	overambitious	-2.025000026563647
acquire	configure	-4.072021149500352
define	grow	-5.576733403082098
arrange	rearrange	-1.2962437335255794
obvious	obviously	-4.0542342312805255
investigate	reinvestigate	None
commend	unite	None
engage	configure	None
situated	situatedness	None
discover	configure	-3.482434342933672
arrange	appoint	-3.605480974558471
heated	overheated	-2.49379934630582
decorate	redecorate	None
assign	tell	None
assure	reassure	None
mad	madness	-1.4431550133253879
introduce	generate	-4.260117912638029
deem	install	None
locate	relocate	-2.8545969943946847
law	lawless	-4.00313017324373
acquire	assure	-3.189878845313756
assign	assignment	-1.6806414170035657
develop	confirm	-4.77957442066008
discover	submit	-5.62849415016341
invest	reinvest	-3.41721869904473
breath	breathless	-3.1696679575898212
learn	relearn	-1.711496853087751
marry	grow	-4.303450913979959
develop	configure	-4.711765761474252
speak	speaker	-3.1422810965722614
develop	tell	-5.941005083088255
assure	reassure	None
assign	tell	None
arrange	rearrange	-1.2962437335255794
develop	locate	-4.434474135606762
engage	investigate	-5.58173892653778
played	overplayed	None
emerge	consider	-3.8066252283081132
develop	apply	-2.647610551839986
advise	advisable	None
marry	remarry	-3.7623873537638537
define	appoint	-4.178741609822493
write	rewrite	-2.7023789895651538
interrupted	uninterrupted	-2.5429113579669176
send	publish	-4.043876926968522
invest	appear	-4.5365385704181005
emotion	emotionless	-3.482978636769583
adjust	appear	-3.8543098318850184
grow	regrow	-3.6442752734447814
consider	considerable	-4.99431829698452
assign	publish	None
cognize	recognize	None
solve	configure	None
marry	integrate	None
emerge	integrate	-3.63829945912525
developed	overdeveloped	None
assess	reassess	None
faith	faithless	-2.967140742774699
discover	occur	-4.942498279346007
engage	reengage	None
send	occur	-5.735856363878454
connect	cognize	None
confident	overconfident	-1.833980233861132
marry	apply	-4.161810882857422
appear	reappear	-2.742795087838233
assess	integrate	-2.4993935440602897
solve	resolve	-3.4411791736881567
slay	slayer	None
decorate	unite	None
infringe	infringement	0.49033162237131944
assess	negotiate	-3.4358588302133937
introduce	reintroduce	-1.155616207307652
deem	assure	None
organize	reorganize	-2.524355884699753
dressed	overdressed	None
assess	grow	-4.64452028553006
emerge	occur	-4.506819170338566
publish	republish	-1.574599791606878
evaluate	consider	-2.8127724686649938
happy	unhappy	-1.0470412295869094
assign	appear	-4.405208289420997
locate	relocate	-2.8545969943946847
create	negotiate	-5.342764127406872
noticed	unnoticed	None
engage	publish	-4.6779131857516925
commend	integrate	None
develop	assure	-4.07769639164439
crowded	overcrowded	-3.2078102588388573
distribute	redistribute	None
define	appear	-4.276309777890387
confirm	reconfirm	None
perform	performer	-4.203448635980166
adjust	investigate	None
sustain	sustainable	-4.963914487157129
adjust	examine	None
define	submit	None
acquire	reacquire	-3.9136239311510486
pain	lake	-5.820003122861316
cat	interesting	-4.866507060973467
slow	fast	-5.600789862526116e-05
sniffles	pneumonia	None
ask	beg	-3.3554629342970856
happy	monkey	-5.677521707353034
beard	hair	0.6359012985580705
warm	strong	-2.6102386387630983
shelf	bookshelf	-2.2090594644699784
house	palace	-3.003402420146398
confused	sniffles	None
indulge	sea	-3.7122434307181686
afraid	lake	-5.528804079276675
pain	faith	-3.938792333115903
color	white	-0.4326762868591008
damp	drenched	None
happy	unhappy	-1.0470412295869094
body	flesh	-2.5102847213333264
well	sad	-5.356533373032425
dinner	feast	-2.694452597469339
wire	metal	-1.1951235222037162
happy	lake	-5.092818224377188
irritate	enrage	None
angry	interesting	-6.421760365366525
poorly	guilty	-4.098120343780478
cobra	snake	0.37297218281162436
well	strong	-3.0267932865844838
interesting	exciting	-0.7707565061888897
house	unhappy	-5.543921798055872
pony	horse	0.06287438691239983
photo	album	-2.0664164234788363
creative	sea	-6.4339825039558685
want	excited	-4.487144018664425
dinner	feast	-2.694452597469339
falcon	raptor	-0.5613154879439985
bad	guilty	-4.893403931741464
confused	jog	None
candy	lollipop	-0.833372010763248
damp	cry	None
dinner	feast	-2.694452597469339
poorly	drizzle	None
guilty	remorseful	-3.0250881366689732
candy	sugar	-0.6886998983574565
pain	soon	-3.5867613523573216
angry	interesting	-6.421760365366525
staircase	step	-2.5771081265544735
drizzle	rain	1.2340133772484392
pain	love	-1.6448365117499553
poorly	faith	None
bad	awful	-2.169409016985037
below	above	-0.8944436126255702
doze	soon	None
interesting	exciting	-0.7707565061888897
person	society	-3.1498706796139793
house	soon	-3.5431780664403663
pain	sniffles	None
sofa	furniture	-0.9077621466634235
guilty	remorseful	-3.0250881366689732
house	necessary	-4.51622778942562
creative	interesting	-2.8945455588792246
tired	exhausted	-0.673153200820126
warm	hungry	-4.176913510100804
damp	rain	-0.5765304663355194
computer	laptop	-1.5296387649243346
wolf	pack	-1.1367565886846394
creative	ask	-5.4697306291490895
indulge	pamper	None
love	sea	-3.676059608847385
afraid	jog	None
indulge	excited	None
tree	forest	-1.4432556395944713
ask	beg	-3.3554629342970856
tasty	sniffles	None
fall	rise	-1.6766643241064392
well	tired	-5.474715548275306
happy	ecstatic	-3.206218160353685
indulge	ask	None
dislike	sniffles	None
necklace	jewelry	-0.6732711446189295
warm	hot	0.15270742723566977
unfortunate	tragic	-1.2450189641913183
indulge	monkey	-1.8284024604024272
tasty	interesting	None
front	back	-0.505214685936434
like	love	-2.325905469049654
doze	guilty	None
singer	choir	-2.644526831512958
pain	sad	-3.51111064371306
bus	seats	-3.558887681096585
bad	excited	-4.763425711583704
dislike	hate	-1.1016782631159225
poorly	boring	-3.4624133750744437
chuckle	opposed	None
sea	ocean	-0.7052567274601224
dislike	soon	-2.455928423610403
elephant	herd	-2.0576753391074205
doze	sleep	0.5074984662228113
house	monkey	-5.01536696814951
tight	loose	-0.920136713730623
house	sad	-5.29617630172955
unhappy	miserable	-1.5546853647762284
dislike	interesting	-4.741190101895583
citizen	citizenry	-4.486934775122403
well	faith	-4.315790850607016
angry	soon	-2.722033448994759
creative	sea	-6.4339825039558685
poorly	afflicted	None
human	primate	-2.513908048711606
chuckle	rain	None
hamburger	sandwich	0.5862566275574288
dinner	feast	-2.694452597469339
tasty	jog	None
opposed	boring	-6.696968822719043
soon	immediately	-4.219866903194998
tasty	unfortunate	None
diamond	carbon	-1.713985708262604
dinner	unhappy	-4.488003821829359
church	chapel	-1.3523713170782692
irritate	cry	-1.600727506426596
opposed	averse	None
creative	ingenious	-2.862575347834894
table	wood	-3.8713753090655816
chuckle	sniffles	None
house	jog	-7.20715768718801
want	crave	-4.34831176445257
oven	broiler	0.22104672279779644
cat	necessary	-4.198943932006391
doze	boring	None
creative	sad	-6.022940564176519
downslope	upslope	2.106149343503772
doze	unfortunate	None
tasty	delicious	0.31874169621312415
creative	ingenious	-2.862575347834894
opposed	necessary	-3.8631093867837607
decisive	hesitating	-3.4448765742721554
confused	necessary	-4.312607973597493
faith	fanatism	None
bad	unfortunate	-3.7916348457068882
trousers	jeans	0.6130226131918807
afraid	monkey	None
litre	millilitre	0.20650800849519704
indulge	lake	-3.7648256808014677
ask	beg	-3.3554629342970856
dislike	excited	-3.664218309491554
well	excited	-5.287542062074367
tasty	delicious	0.31874169621312415
eagle	raptor	-1.2413596010990147
love	drizzle	None
rattlesnake	snake	1.611082740014505
indulge	cry	None
well	flourishing	-4.857699935713153
confused	guilty	-4.803927669229098
wristband	band	-2.3027712533938067
happy	unhappy	-1.0470412295869094
lake	sea	-2.1621326978552244
dislike	rain	-3.4350349970504324
dinner	rain	-4.977948391923944
confused	lost	-2.9700902936745135
flower	petal	0.2337776198029699
dinner	strong	-4.906257778570171
well	rain	-4.403734593928803
desk	furniture	-1.9211968650017024
tasty	cry	None
lake	sea	-2.1621326978552244
cooked	raw	0.32224721896574154
doze	sad	None
rain	deluge	-3.1893818120496484
pain	drizzle	None
chuckle	pony	None
bad	soon	-3.226880236803606
flower	bouquet	-2.102314517843519
necessary	essential	-2.5577691263059923
bad	faith	-3.7441274897601566
pony	bovid	None
ask	beg	-3.3554629342970856
dinner	pony	-5.8112965319105765
icicle	ice	0.09131464220837829
dislike	hate	-1.1016782631159225
love	excited	-4.872414348980243
warm	cry	-5.154191233353605
groom	king	-1.6189481760243885
daddy	tiger	None
valet	maid	0.20162242905292893
monkey	chatter	None
prince	princess	0.41626926679929666
actor	ram	-4.459537009211355
actor	buck	-4.239708411839566
warsaw	poland	1.4230124888809323
king	queen	-0.23172274691618605
valet	heir	None
lavoisier	french	-0.636112775806356
valet	grandpa	None
brother	tiger	-4.0817004108445465
batman	gentleman	-2.9244925670689703
son	daughter	-0.2993988876130911
pascal	mathematician	-1.4386610682535945
bull	cow	-0.8280900762384397
superman	murderer	-4.025263770826449
brother	nephew	-1.3357225128384203
emerald	green	-0.444007371368552
moscow	russia	1.3052458570268914
prince	princess	0.41626926679929666
boar	stepfather	None
valet	grandpa	None
rooster	hen	0.9301359767680093
uncle	headmaster	-3.2276817439059657
leopard	growl	None
man	nephew	-4.275211628606596
boar	ram	-2.154474575451248
valet	maid	0.20162242905292893
boy	emperor	-4.275467824716512
rat	squeak	None
father	murderer	-2.9670154740705135
businessman	chairman	-0.2171101926492286
dostoyevsky	russian	-0.4694772760128565
groom	bride	2.1600129415089886
stallion	mare	1.25862121725553
sculptor	husband	-4.857985679329033
uncle	emperor	-1.202781474955008
pig	oink	-3.196525801892075
carrot	orange	-1.222465362760612
superman	stallion	None
actor	buck	-4.239708411839566
daddy	mommy	0.8742177301920916
daddy	chairman	-5.650926594155915
stallion	mare	1.25862121725553
norway	norwegian	0.2436723582136874
valet	nephew	-3.959648981863203
chimpanzee	baby	-2.2514423206032856
webmaster	grandpa	None
ram	ewe	-0.38432133747674385
boy	hero	-3.4233857514855845
boy	girl	0.3597892055159347
ankara	turkey	3.027916954033932
grandfather	nephew	-2.934272101855843
hound	sir	-1.6409258721204483
policeman	hero	-3.363193501822686
coventry	midlands	0.29361229613818174
gentleman	lady	-1.1159424882012767
grandfather	grandson	-0.7900662544766799
belgrade	serbia	2.442137203741465
son	bull	-3.683995373604643
daddy	mommy	0.8742177301920916
poet	murderer	-4.660154503742324
boy	hero	-3.4233857514855845
wolf	den	-2.2189974817286826
webmaster	hero	None
duke	duchess	0.9490639803948703
god	stepfather	None
headmaster	headmistress	0.35815901682602447
boar	murderer	None
snake	hiss	-1.4918652597050481
boar	fisherman	None
mister	nephew	None
duke	duchess	0.9490639803948703
badger	kit	-3.0312359795120978
snow	white	-1.9205207465871776
webmaster	grandpa	None
mister	ram	None
husband	wife	0.2585790864898978
chairman	chairwoman	-2.3344978258299953
chinchilla	nest	None
batman	grandson	-5.389647529113784
actor	emperor	-5.3450219256038904
murderer	murderess	-0.827320773384999
boar	stepfather	None
poet	chairman	-4.599027380143468
canberra	australia	1.165522258001759
hound	bitch	-1.7451959680821414
boar	heir	None
groom	bull	-4.7086247158906085
guyana	english	-2.978008837973694
edison	american	-2.4027105098906034
fisherman	fisherwoman	0.0852734895163567
poet	waiter	-6.278537063002253
god	hero	-3.2678620438496884
fox	vixen	-1.359770252705123
beaver	kit	-3.8092435476991793
uncle	stallion	-4.744216878086365
son	husband	-2.4506198507317163
lion	ram	-3.0003975496397692
grandfather	grandmother	-0.15822161726296213
athens	greece	2.1749209664449802
man	heir	-4.328662694541486
boy	tiger	-3.520243360933701
fish	fingerling	-2.3909950754403977
sculptor	dad	None
rooster	hen	0.9301359767680093
businessman	emperor	-5.907635514855178
